Track Name,Track ID,Artist,Track popularity,Playlist,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,Artist ID,Artist Followers,Artist genres,Artist popularity,Preference,Type,anime,anime latino,anime lo-fi,anime rock,anime score,art rock,canterbury scene,chill r&b,chinese idol pop,classic j-pop,classic k-pop,complextro,dance pop,edm,idol rock,j-acoustic,j-idol,j-metal,j-pixie,j-pop,j-pop girl group,j-poprock,j-rock,japanese alternative rock,japanese celtic,japanese classical,japanese emo,japanese indie rock,japanese math rock,japanese metalcore,japanese pop punk,japanese post-hardcore,japanese power metal,japanese prog,japanese r&b,japanese singer-songwriter,japanese soul,japanese soundtrack,japanese teen pop,jazz fusion,k-indie,k-pop,k-pop boy group,k-pop girl group,k-rap,k-rock,korean city pop,korean electropop,korean mask singer,korean old school hip hop,korean ost,korean pop,korean r&b,korean singer-songwriter,korean superband,korean trap,neo classical metal,okinawan pop,oshare kei,otacore,power metal,progressive electro house,scorecore,shonen,symphonic rock,touken ranbu,trancecore,visual kei,vocaloid
Rollin',2VJOpzv5sBpstCX9venJr5,Brave Girls,43.0,Kpop-iconic,0.644,0.913,5,-1.724,0,0.158,0.113,0.0,0.383,0.758,119.938,audio_features,5JwuXvMV8f7ftQczIPCzmm,spotify:track:5JwuXvMV8f7ftQczIPCzmm,https://api.spotify.com/v1/tracks/5JwuXvMV8f7ftQczIPCzmm,https://api.spotify.com/v1/audio-analysis/5JwuXvMV8f7ftQczIPCzmm,194535,4,7t5H3uQv0Zw6cQUnSTF5BB,177210.0,"['k-pop', 'k-pop girl group']",60.0,Other,Kpop,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
We Ride,6kH1sKkvgN4Yikake52glq,Brave Girls,56.0,Kpop-iconic,0.573,0.77,11,-4.622,0,0.184,0.234,0.0,0.11,0.578,150.064,audio_features,6UheGr5tu8pF8CRYcWxmTW,spotify:track:6UheGr5tu8pF8CRYcWxmTW,https://api.spotify.com/v1/tracks/6UheGr5tu8pF8CRYcWxmTW,https://api.spotify.com/v1/audio-analysis/6UheGr5tu8pF8CRYcWxmTW,223746,4,7t5H3uQv0Zw6cQUnSTF5BB,177210.0,"['k-pop', 'k-pop girl group']",60.0,Other,Kpop,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
We Ride,6kH1sKkvgN4Yikake52glq,Brave Girls,56.0,Kpop 2015-2021,0.602,0.947,0,-1.613,1,0.0615,0.182,1.47e-05,0.132,0.808,110.055,audio_features,6kH1sKkvgN4Yikake52glq,spotify:track:6kH1sKkvgN4Yikake52glq,https://api.spotify.com/v1/tracks/6kH1sKkvgN4Yikake52glq,https://api.spotify.com/v1/audio-analysis/6kH1sKkvgN4Yikake52glq,189933,4,7t5H3uQv0Zw6cQUnSTF5BB,177210.0,"['k-pop', 'k-pop girl group']",60.0,Other,Kpop,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chi Mat Ba Ram,7od91jr6uXk0JoxVaIRA18,Brave Girls,60.0,Kpop 2015-2021,0.646,0.89,7,-1.679,1,0.0324,0.0281,0.0,0.296,0.828,126.994,audio_features,7od91jr6uXk0JoxVaIRA18,spotify:track:7od91jr6uXk0JoxVaIRA18,https://api.spotify.com/v1/tracks/7od91jr6uXk0JoxVaIRA18,https://api.spotify.com/v1/audio-analysis/7od91jr6uXk0JoxVaIRA18,217320,4,7t5H3uQv0Zw6cQUnSTF5BB,177210.0,"['k-pop', 'k-pop girl group']",60.0,Other,Kpop,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pool Party (Feat. E-CHAN of DKB),2avJo0RwtC1zWiOx4CaGWG,Brave Girls,46.0,Kpop 2015-2021,0.666,0.941,2,-2.643,0,0.033,0.00397,1.69e-06,0.34,0.904,122.015,audio_features,2avJo0RwtC1zWiOx4CaGWG,spotify:track:2avJo0RwtC1zWiOx4CaGWG,https://api.spotify.com/v1/tracks/2avJo0RwtC1zWiOx4CaGWG,https://api.spotify.com/v1/audio-analysis/2avJo0RwtC1zWiOx4CaGWG,192573,4,7t5H3uQv0Zw6cQUnSTF5BB,177210.0,"['k-pop', 'k-pop girl group']",60.0,Other,Kpop,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rollin',2VJOpzv5sBpstCX9venJr5,Brave Girls,43.0,Kpop 2015-2021,0.69,0.878,1,-3.908,1,0.0917,0.0312,0.0,0.188,0.548,124.948,audio_features,2VJOpzv5sBpstCX9venJr5,spotify:track:2VJOpzv5sBpstCX9venJr5,https://api.spotify.com/v1/tracks/2VJOpzv5sBpstCX9venJr5,https://api.spotify.com/v1/audio-analysis/2VJOpzv5sBpstCX9venJr5,197694,4,7t5H3uQv0Zw6cQUnSTF5BB,177210.0,"['k-pop', 'k-pop girl group']",60.0,Other,Kpop,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
After We Ride,5AqI13o6VzztZEPhFR4mhv,Brave Girls,57.0,Kpop 2015-2021,0.553,0.909,5,-3.353,1,0.0711,0.0332,0.0,0.0951,0.387,118.928,audio_features,5AqI13o6VzztZEPhFR4mhv,spotify:track:5AqI13o6VzztZEPhFR4mhv,https://api.spotify.com/v1/tracks/5AqI13o6VzztZEPhFR4mhv,https://api.spotify.com/v1/audio-analysis/5AqI13o6VzztZEPhFR4mhv,202267,4,7t5H3uQv0Zw6cQUnSTF5BB,177210.0,"['k-pop', 'k-pop girl group']",60.0,Other,Kpop,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hero's Come Back!!(第1話〜第30話),0ekyKwGvJYXo03wAitRlwv,Junichi Sakamoto,51.0,Anime-iconic,0.593,0.921,9,-3.101,0,0.0735,0.06,0.0,0.0888,0.176,106.94,audio_features,4uzfxLF5gBDisuWZpBqCOX,spotify:track:4uzfxLF5gBDisuWZpBqCOX,https://api.spotify.com/v1/tracks/4uzfxLF5gBDisuWZpBqCOX,https://api.spotify.com/v1/audio-analysis/4uzfxLF5gBDisuWZpBqCOX,208645,3,3N7zZb665mg5kdJhY2bwBL,2163.0,[],37.0,Other,Anime,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FIRST,021L6LlBBtr34BmFRHd9Ic,EVERGLOW,69.0,Kpop-2021,0.65,0.835,11,-3.595,0,0.135,0.0346,0.0,0.566,0.606,139.794,audio_features,2V1IVJBngplWBy663tqwlW,spotify:track:2V1IVJBngplWBy663tqwlW,https://api.spotify.com/v1/tracks/2V1IVJBngplWBy663tqwlW,https://api.spotify.com/v1/audio-analysis/2V1IVJBngplWBy663tqwlW,225393,4,3ZZzT0naD25RhY2uZvIKkJ,1086535.0,"['k-pop', 'k-pop girl group']",66.0,Other,Kpop,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LA DI DA,60M8FSYZP8MA0Wy2huOADL,EVERGLOW,10.0,Kpop-2021,0.666,0.786,7,-2.574,1,0.0421,0.512,0.0,0.118,0.466,94.984,audio_features,0iqRnDoVB2EACvxHyGclck,spotify:track:0iqRnDoVB2EACvxHyGclck,https://api.spotify.com/v1/tracks/0iqRnDoVB2EACvxHyGclck,https://api.spotify.com/v1/audio-analysis/0iqRnDoVB2EACvxHyGclck,195382,4,3ZZzT0naD25RhY2uZvIKkJ,1086535.0,"['k-pop', 'k-pop girl group']",66.0,Other,Kpop,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DUN DUN,3CyCjgTHFzqucmECajq8QA,EVERGLOW,10.0,Kpop-2021,0.683,0.899,5,-2.727,0,0.156,0.088,0.0,0.111,0.788,97.999,audio_features,3kEh6rVbYXngkM9KXYgV0W,spotify:track:3kEh6rVbYXngkM9KXYgV0W,https://api.spotify.com/v1/tracks/3kEh6rVbYXngkM9KXYgV0W,https://api.spotify.com/v1/audio-analysis/3kEh6rVbYXngkM9KXYgV0W,194006,4,3ZZzT0naD25RhY2uZvIKkJ,1086535.0,"['k-pop', 'k-pop girl group']",66.0,Other,Kpop,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DUN DUN,3ejAkJLWQSEJDqDXxK3efB,EVERGLOW,69.0,Kpop-iconic,0.661,0.759,5,-3.247,1,0.0326,0.0281,0.0,0.128,0.466,139.922,audio_features,1bZNFcnyCmlnbs337baR0b,spotify:track:1bZNFcnyCmlnbs337baR0b,https://api.spotify.com/v1/tracks/1bZNFcnyCmlnbs337baR0b,https://api.spotify.com/v1/audio-analysis/1bZNFcnyCmlnbs337baR0b,207925,4,3ZZzT0naD25RhY2uZvIKkJ,1086535.0,"['k-pop', 'k-pop girl group']",66.0,Other,Kpop,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LA DI DA,6mIjJONoUMvGPT9Kzrab3L,EVERGLOW,69.0,Kpop-iconic,0.76,0.722,6,-4.429,0,0.0908,0.00785,0.000326,0.116,0.687,120.055,audio_features,3sygLAUhHsJsQ0cBk6fxRd,spotify:track:3sygLAUhHsJsQ0cBk6fxRd,https://api.spotify.com/v1/tracks/3sygLAUhHsJsQ0cBk6fxRd,https://api.spotify.com/v1/audio-analysis/3sygLAUhHsJsQ0cBk6fxRd,181976,4,3ZZzT0naD25RhY2uZvIKkJ,1086535.0,"['k-pop', 'k-pop girl group']",66.0,Other,Kpop,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Adios,5uHl2eYaITSX6xEX8bmaXy,EVERGLOW,7.0,Kpop 2015-2021,0.633,0.706,10,-5.137,0,0.0627,0.000587,0.0795,0.245,0.399,128.187,audio_features,5uHl2eYaITSX6xEX8bmaXy,spotify:track:5uHl2eYaITSX6xEX8bmaXy,https://api.spotify.com/v1/tracks/5uHl2eYaITSX6xEX8bmaXy,https://api.spotify.com/v1/audio-analysis/5uHl2eYaITSX6xEX8bmaXy,189147,4,3ZZzT0naD25RhY2uZvIKkJ,1086535.0,"['k-pop', 'k-pop girl group']",66.0,Other,Kpop,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DUN DUN,3CyCjgTHFzqucmECajq8QA,EVERGLOW,10.0,Kpop 2015-2021,0.692,0.881,11,-2.563,0,0.0461,0.0457,4.26e-06,0.146,0.433,103.055,audio_features,3CyCjgTHFzqucmECajq8QA,spotify:track:3CyCjgTHFzqucmECajq8QA,https://api.spotify.com/v1/tracks/3CyCjgTHFzqucmECajq8QA,https://api.spotify.com/v1/audio-analysis/3CyCjgTHFzqucmECajq8QA,192280,4,3ZZzT0naD25RhY2uZvIKkJ,1086535.0,"['k-pop', 'k-pop girl group']",66.0,Other,Kpop,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LA DI DA,60M8FSYZP8MA0Wy2huOADL,EVERGLOW,10.0,Kpop 2015-2021,0.477,0.85,3,-1.486,0,0.0911,0.00108,0.0,0.0675,0.601,163.845,audio_features,60M8FSYZP8MA0Wy2huOADL,spotify:track:60M8FSYZP8MA0Wy2huOADL,https://api.spotify.com/v1/tracks/60M8FSYZP8MA0Wy2huOADL,https://api.spotify.com/v1/audio-analysis/60M8FSYZP8MA0Wy2huOADL,210893,4,3ZZzT0naD25RhY2uZvIKkJ,1086535.0,"['k-pop', 'k-pop girl group']",66.0,Other,Kpop,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FIRST,021L6LlBBtr34BmFRHd9Ic,EVERGLOW,69.0,Kpop 2015-2021,0.611,0.864,6,-2.345,0,0.0654,0.00852,1.68e-06,0.136,0.455,152.02,audio_features,021L6LlBBtr34BmFRHd9Ic,spotify:track:021L6LlBBtr34BmFRHd9Ic,https://api.spotify.com/v1/tracks/021L6LlBBtr34BmFRHd9Ic,https://api.spotify.com/v1/audio-analysis/021L6LlBBtr34BmFRHd9Ic,212280,4,3ZZzT0naD25RhY2uZvIKkJ,1086535.0,"['k-pop', 'k-pop girl group']",66.0,Other,Kpop,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hello Future,332GJ8ykVuEt3jOT1sy7j6,NCT DREAM,74.0,Kpop-2021,0.713,0.603,6,-4.896,0,0.287,0.000759,5.51e-06,0.0453,0.799,78.027,audio_features,3o8QzWsiiqTUVgBZfHgF58,spotify:track:3o8QzWsiiqTUVgBZfHgF58,https://api.spotify.com/v1/tracks/3o8QzWsiiqTUVgBZfHgF58,https://api.spotify.com/v1/audio-analysis/3o8QzWsiiqTUVgBZfHgF58,236667,4,1gBUSTR3TyDdTVFIaQnc02,3788489.0,"['k-pop', 'k-pop boy group']",74.0,Other,Kpop,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hot Sauce,6B8MM3PVQtUbZLay7tP7er,NCT DREAM,74.0,Kpop-2021,0.61,0.788,7,-3.857,0,0.0625,0.5,0.0,0.238,0.51,142.76,audio_features,7vs4RrAcoc1VzY0dKUsKF0,spotify:track:7vs4RrAcoc1VzY0dKUsKF0,https://api.spotify.com/v1/tracks/7vs4RrAcoc1VzY0dKUsKF0,https://api.spotify.com/v1/audio-analysis/7vs4RrAcoc1VzY0dKUsKF0,190398,4,1gBUSTR3TyDdTVFIaQnc02,3788489.0,"['k-pop', 'k-pop boy group']",74.0,Other,Kpop,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chewing Gum,2VDvDc0s1EvvdO2vu9vnTG,NCT DREAM,0.0,Kpop 2015-2021,0.774,0.8,3,-3.426,0,0.0472,0.113,0.0,0.0782,0.931,103.977,audio_features,2VDvDc0s1EvvdO2vu9vnTG,spotify:track:2VDvDc0s1EvvdO2vu9vnTG,https://api.spotify.com/v1/tracks/2VDvDc0s1EvvdO2vu9vnTG,https://api.spotify.com/v1/audio-analysis/2VDvDc0s1EvvdO2vu9vnTG,197462,4,1gBUSTR3TyDdTVFIaQnc02,3788489.0,"['k-pop', 'k-pop boy group']",74.0,Other,Kpop,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
We Go Up,26vOBLHS116a4WNUVlvAUW,NCT DREAM,61.0,Kpop 2015-2021,0.893,0.77,8,-4.692,1,0.107,0.0138,0.0,0.225,0.349,122.067,audio_features,26vOBLHS116a4WNUVlvAUW,spotify:track:26vOBLHS116a4WNUVlvAUW,https://api.spotify.com/v1/tracks/26vOBLHS116a4WNUVlvAUW,https://api.spotify.com/v1/audio-analysis/26vOBLHS116a4WNUVlvAUW,183293,4,1gBUSTR3TyDdTVFIaQnc02,3788489.0,"['k-pop', 'k-pop boy group']",74.0,Other,Kpop,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BOOM,6rcn967QN5JtkPOBDwYIuT,NCT DREAM,67.0,Kpop 2015-2021,0.914,0.516,5,-4.178,0,0.0918,0.131,0.0,0.0441,0.702,119.969,audio_features,6rcn967QN5JtkPOBDwYIuT,spotify:track:6rcn967QN5JtkPOBDwYIuT,https://api.spotify.com/v1/tracks/6rcn967QN5JtkPOBDwYIuT,https://api.spotify.com/v1/audio-analysis/6rcn967QN5JtkPOBDwYIuT,195080,4,1gBUSTR3TyDdTVFIaQnc02,3788489.0,"['k-pop', 'k-pop boy group']",74.0,Other,Kpop,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ridin',0EMD15EVNwDlgGH2CH6ZEL,NCT DREAM,63.0,Kpop 2015-2021,0.549,0.903,1,-1.483,0,0.045,0.178,0.0,0.0682,0.513,150.009,audio_features,0EMD15EVNwDlgGH2CH6ZEL,spotify:track:0EMD15EVNwDlgGH2CH6ZEL,https://api.spotify.com/v1/tracks/0EMD15EVNwDlgGH2CH6ZEL,https://api.spotify.com/v1/audio-analysis/0EMD15EVNwDlgGH2CH6ZEL,201773,4,1gBUSTR3TyDdTVFIaQnc02,3788489.0,"['k-pop', 'k-pop boy group']",74.0,Other,Kpop,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hello Future,332GJ8ykVuEt3jOT1sy7j6,NCT DREAM,74.0,Kpop 2015-2021,0.545,0.803,1,-2.283,1,0.0526,0.0261,0.0,0.114,0.5,170.006,audio_features,332GJ8ykVuEt3jOT1sy7j6,spotify:track:332GJ8ykVuEt3jOT1sy7j6,https://api.spotify.com/v1/tracks/332GJ8ykVuEt3jOT1sy7j6,https://api.spotify.com/v1/audio-analysis/332GJ8ykVuEt3jOT1sy7j6,220920,4,1gBUSTR3TyDdTVFIaQnc02,3788489.0,"['k-pop', 'k-pop boy group']",74.0,Other,Kpop,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PAPERMOON (ソウルイーター),2aPKfL2i7AFI7xXXjR0Ba3,Kanako,41.0,Anime-myselection,0.713,0.603,6,-4.896,0,0.287,0.000759,5.51e-06,0.0453,0.799,78.027,audio_features,3o8QzWsiiqTUVgBZfHgF58,spotify:track:3o8QzWsiiqTUVgBZfHgF58,https://api.spotify.com/v1/tracks/3o8QzWsiiqTUVgBZfHgF58,https://api.spotify.com/v1/audio-analysis/3o8QzWsiiqTUVgBZfHgF58,236667,4,0svxQfW5nVUuSOOzFIUHX0,3255.0,[],38.0,Mine,Anime,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wake up!,2ZCkl705ROXLgLtXXKhBp2,AAA,52.0,Anime-iconic,0.713,0.603,6,-4.896,0,0.287,0.000759,5.51e-06,0.0453,0.799,78.027,audio_features,3o8QzWsiiqTUVgBZfHgF58,spotify:track:3o8QzWsiiqTUVgBZfHgF58,https://api.spotify.com/v1/tracks/3o8QzWsiiqTUVgBZfHgF58,https://api.spotify.com/v1/audio-analysis/3o8QzWsiiqTUVgBZfHgF58,236667,4,1AyWsgtaIgXbzjJlTx2ZDp,1175372.0,['j-pop'],58.0,Other,Anime,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
riBBon,1Y8KxQUmP1xuaF5mNTYE0x,BamBam,63.0,Kpop-2021,0.614,0.747,5,-5.655,0,0.0743,0.00934,0.0,0.0337,0.538,78.216,audio_features,3vxgKOmAOVl11Csw4ehkmJ,spotify:track:3vxgKOmAOVl11Csw4ehkmJ,https://api.spotify.com/v1/tracks/3vxgKOmAOVl11Csw4ehkmJ,https://api.spotify.com/v1/audio-analysis/3vxgKOmAOVl11Csw4ehkmJ,247467,4,2p48L95TwEaYkSdn6R7LOr,175574.0,['k-pop'],52.0,Other,Kpop,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
riBBon,1Y8KxQUmP1xuaF5mNTYE0x,BamBam,63.0,Kpop 2015-2021,0.7,0.885,6,-3.83,1,0.0483,0.196,0.0,0.101,0.963,160.002,audio_features,1Y8KxQUmP1xuaF5mNTYE0x,spotify:track:1Y8KxQUmP1xuaF5mNTYE0x,https://api.spotify.com/v1/tracks/1Y8KxQUmP1xuaF5mNTYE0x,https://api.spotify.com/v1/audio-analysis/1Y8KxQUmP1xuaF5mNTYE0x,187133,4,2p48L95TwEaYkSdn6R7LOr,175574.0,['k-pop'],52.0,Other,Kpop,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pop Pop Pop,71zcekUOANDZbm4Jf1d88e,Rania,24.0,Kpop-iconic,0.815,0.767,1,-6.119,0,0.182,0.0318,0.0,0.19,0.76,99.984,audio_features,2iPxDFeN27VrKgGdZ0AIKw,spotify:track:2iPxDFeN27VrKgGdZ0AIKw,https://api.spotify.com/v1/tracks/2iPxDFeN27VrKgGdZ0AIKw,https://api.spotify.com/v1/audio-analysis/2iPxDFeN27VrKgGdZ0AIKw,201659,4,5sUKi0QlHVxvsCzmrhJsFO,67424.0,"['k-pop', 'k-pop girl group']",33.0,Other,Kpop,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FIESTA,6Ihdn6wW2UBhfTKWbP29KA,IZ*ONE,67.0,Kpop-myselection,0.815,0.767,1,-6.119,0,0.182,0.0318,0.0,0.19,0.76,99.984,audio_features,2iPxDFeN27VrKgGdZ0AIKw,spotify:track:2iPxDFeN27VrKgGdZ0AIKw,https://api.spotify.com/v1/tracks/2iPxDFeN27VrKgGdZ0AIKw,https://api.spotify.com/v1/audio-analysis/2iPxDFeN27VrKgGdZ0AIKw,201659,4,5r1tUTxVSgvBHnoDuDODPH,1090148.0,"['k-pop', 'k-pop girl group']",67.0,Mine,Kpop,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D-D-DANCE,3U764c5XbUqjr408oTrjfy,IZ*ONE,56.0,Kpop-2021,0.622,0.884,7,-3.714,1,0.0361,0.00912,0.0,0.129,0.74,124.982,audio_features,4CVFy4icXmGwNJ1D0h9D22,spotify:track:4CVFy4icXmGwNJ1D0h9D22,https://api.spotify.com/v1/tracks/4CVFy4icXmGwNJ1D0h9D22,https://api.spotify.com/v1/audio-analysis/4CVFy4icXmGwNJ1D0h9D22,208199,4,5r1tUTxVSgvBHnoDuDODPH,1090148.0,"['k-pop', 'k-pop girl group']",67.0,Other,Kpop,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
