Track Name,Track ID,Artist,Track Popularity,Playlist_x,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,Artist ID,Artist Followers,Artist genres,Artist popularity
FANCY,2qQpFbqqkLOGySgNK8wBXt,TWICE,TWICE,Kpop girl group songs that were a cultural reset,0.697,0.874,5,-2.15,0,0.0449,0.0122,0.0,0.627,0.775,132.018,audio_features,2qQpFbqqkLOGySgNK8wBXt,spotify:track:2qQpFbqqkLOGySgNK8wBXt,https://api.spotify.com/v1/tracks/2qQpFbqqkLOGySgNK8wBXt,https://api.spotify.com/v1/audio-analysis/2qQpFbqqkLOGySgNK8wBXt,213880,4,7n2Ycct7Beij7Dj7meI4X0,10581415.0,"['k-pop', 'k-pop girl group']",81.0
I CAN'T STOP ME,37ZtpRBkHcaq6hHy0X98zn,TWICE,TWICE,Kpop girl group songs that were a cultural reset,0.657,0.88,10,-3.672,0,0.102,0.121,0.0,0.463,0.769,150.084,audio_features,37ZtpRBkHcaq6hHy0X98zn,spotify:track:37ZtpRBkHcaq6hHy0X98zn,https://api.spotify.com/v1/tracks/37ZtpRBkHcaq6hHy0X98zn,https://api.spotify.com/v1/audio-analysis/37ZtpRBkHcaq6hHy0X98zn,205493,4,7n2Ycct7Beij7Dj7meI4X0,10581415.0,"['k-pop', 'k-pop girl group']",81.0
カワキヲアメク,1gUAX2ImxDsB3YDcyxMXlB,美波,美波,lit anime music,0.85,0.93,11,-2.372,1,0.0419,0.0051,0.0863,0.332,0.76,127.969,audio_features,0lyBxt4XQpE0ONTvfoVvme,spotify:track:0lyBxt4XQpE0ONTvfoVvme,https://api.spotify.com/v1/tracks/0lyBxt4XQpE0ONTvfoVvme,https://api.spotify.com/v1/audio-analysis/0lyBxt4XQpE0ONTvfoVvme,210223,4,1KXJUpTiNeMv93LrJbbm7G,257366.0,['anime'],61.0
Driver's High,2qDWCy32Hrr2MIKg9cuo6t,L'Arc-en-Ciel,L'Arc-en-Ciel,Shounen Anime Vibes (Anime Opening & Ending),0.85,0.93,11,-2.372,1,0.0419,0.0051,0.0863,0.332,0.76,127.969,audio_features,0lyBxt4XQpE0ONTvfoVvme,spotify:track:0lyBxt4XQpE0ONTvfoVvme,https://api.spotify.com/v1/tracks/0lyBxt4XQpE0ONTvfoVvme,https://api.spotify.com/v1/audio-analysis/0lyBxt4XQpE0ONTvfoVvme,210223,4,6jTjjAjvYvMYfaqi837p5x,536672.0,"['anime', 'classic j-pop', 'j-pop', 'j-poprock', 'visual kei']",59.0
the Fourth Avenue Cafe,0N0aQAo23MI3HQngvwtqYS,L'Arc-en-Ciel,L'Arc-en-Ciel,Shounen Anime Vibes (Anime Opening & Ending),0.653,0.881,11,-4.71,1,0.0319,0.00873,0.0,0.0699,0.55,102.046,audio_features,2r5xY48FMJ35oD3lKXl9eB,spotify:track:2r5xY48FMJ35oD3lKXl9eB,https://api.spotify.com/v1/tracks/2r5xY48FMJ35oD3lKXl9eB,https://api.spotify.com/v1/audio-analysis/2r5xY48FMJ35oD3lKXl9eB,207256,4,6jTjjAjvYvMYfaqi837p5x,536672.0,"['anime', 'classic j-pop', 'j-pop', 'j-poprock', 'visual kei']",59.0
Blurry Eyes,3ytFnsslE65smc1yCFw6FB,L'Arc-en-Ciel,L'Arc-en-Ciel,Shounen Anime Vibes (Anime Opening & Ending),0.719,0.945,7,-2.085,0,0.0424,0.176,0.0,0.576,0.961,136.045,audio_features,1t88m8JUlqn9kf0FLmVta5,spotify:track:1t88m8JUlqn9kf0FLmVta5,https://api.spotify.com/v1/tracks/1t88m8JUlqn9kf0FLmVta5,https://api.spotify.com/v1/audio-analysis/1t88m8JUlqn9kf0FLmVta5,201326,4,6jTjjAjvYvMYfaqi837p5x,536672.0,"['anime', 'classic j-pop', 'j-pop', 'j-poprock', 'visual kei']",59.0
LOST HEAVEN,1j3HRo5MyZSzScAM6EPWyF,L'Arc-en-Ciel,L'Arc-en-Ciel,Shounen Anime Vibes (Anime Opening & Ending),0.931,0.818,2,-2.964,1,0.0445,0.0131,0.697,0.0765,0.856,134.015,audio_features,4gdCLKxDflDweye4bsfNnW,spotify:track:4gdCLKxDflDweye4bsfNnW,https://api.spotify.com/v1/tracks/4gdCLKxDflDweye4bsfNnW,https://api.spotify.com/v1/audio-analysis/4gdCLKxDflDweye4bsfNnW,180532,4,6jTjjAjvYvMYfaqi837p5x,536672.0,"['anime', 'classic j-pop', 'j-pop', 'j-poprock', 'visual kei']",59.0
New World,3p76phRcjSaZzfy1wax2wU,L'Arc-en-Ciel,L'Arc-en-Ciel,Shounen Anime Vibes (Anime Opening & Ending),0.758,0.884,10,-2.118,0,0.0284,0.0456,0.000155,0.281,0.826,126.003,audio_features,22JYAncqQl1XO9LHbpd2sT,spotify:track:22JYAncqQl1XO9LHbpd2sT,https://api.spotify.com/v1/tracks/22JYAncqQl1XO9LHbpd2sT,https://api.spotify.com/v1/audio-analysis/22JYAncqQl1XO9LHbpd2sT,224974,4,6jTjjAjvYvMYfaqi837p5x,536672.0,"['anime', 'classic j-pop', 'j-pop', 'j-poprock', 'visual kei']",59.0
STAY AWAY,7qhem6CpdZwWcUBl8LDBMO,L'Arc-en-Ciel,L'Arc-en-Ciel,Shounen Anime Vibes (Anime Opening & Ending),0.813,0.683,6,-3.813,0,0.0285,0.179,0.0,0.0748,0.668,107.95,audio_features,3xHIyErJUeuy0MpjUKRuPw,spotify:track:3xHIyErJUeuy0MpjUKRuPw,https://api.spotify.com/v1/tracks/3xHIyErJUeuy0MpjUKRuPw,https://api.spotify.com/v1/audio-analysis/3xHIyErJUeuy0MpjUKRuPw,200705,4,6jTjjAjvYvMYfaqi837p5x,536672.0,"['anime', 'classic j-pop', 'j-pop', 'j-poprock', 'visual kei']",59.0
HONEY,3Ib5nHYN5u2LG12WrU3yRa,L'Arc-en-Ciel,L'Arc-en-Ciel,Shounen Anime Vibes (Anime Opening & Ending),0.68,0.746,1,-3.219,1,0.0411,0.0413,0.0,0.324,0.586,127.981,audio_features,51NqBPgGFf68Ze8zKLJHTU,spotify:track:51NqBPgGFf68Ze8zKLJHTU,https://api.spotify.com/v1/tracks/51NqBPgGFf68Ze8zKLJHTU,https://api.spotify.com/v1/audio-analysis/51NqBPgGFf68Ze8zKLJHTU,234952,4,6jTjjAjvYvMYfaqi837p5x,536672.0,"['anime', 'classic j-pop', 'j-pop', 'j-poprock', 'visual kei']",59.0
BBoom BBoom,3BPoSr2pO34Aan6alFfVto,MOMOLAND,MOMOLAND,KPOP,0.757,0.898,5,-1.632,0,0.0327,0.0927,7.85e-06,0.493,0.537,125.029,audio_features,7tMN6iGJMulMFpSCeU7pmU,spotify:track:7tMN6iGJMulMFpSCeU7pmU,https://api.spotify.com/v1/tracks/7tMN6iGJMulMFpSCeU7pmU,https://api.spotify.com/v1/audio-analysis/7tMN6iGJMulMFpSCeU7pmU,196947,4,5RR0MLwcjc87wjSw2JYdwx,2728993.0,"['k-pop', 'k-pop girl group']",61.0
Freeze,2o2L7uWccaITKSCoLp7zi5,MOMOLAND,MOMOLAND,Kpop girl group songs that were a cultural reset,0.726,0.862,1,-3.427,1,0.0476,0.0237,0.0,0.865,0.629,126.973,audio_features,2o2L7uWccaITKSCoLp7zi5,spotify:track:2o2L7uWccaITKSCoLp7zi5,https://api.spotify.com/v1/tracks/2o2L7uWccaITKSCoLp7zi5,https://api.spotify.com/v1/audio-analysis/2o2L7uWccaITKSCoLp7zi5,192359,4,5RR0MLwcjc87wjSw2JYdwx,2728993.0,"['k-pop', 'k-pop girl group']",61.0
BBoom BBoom,3BPoSr2pO34Aan6alFfVto,MOMOLAND,MOMOLAND,Kpop girl group songs that were a cultural reset,0.785,0.744,3,-4.249,0,0.0369,0.0149,0.00666,0.0661,0.833,126.018,audio_features,3BPoSr2pO34Aan6alFfVto,spotify:track:3BPoSr2pO34Aan6alFfVto,https://api.spotify.com/v1/tracks/3BPoSr2pO34Aan6alFfVto,https://api.spotify.com/v1/audio-analysis/3BPoSr2pO34Aan6alFfVto,208863,4,5RR0MLwcjc87wjSw2JYdwx,2728993.0,"['k-pop', 'k-pop girl group']",61.0
Only One,3Hyl7YrOtBcnh1geON2kSO,BoA,BoA,Kpop girl group songs that were a cultural reset,0.641,0.645,0,-6.54,1,0.0366,0.136,0.000145,0.145,0.546,90.027,audio_features,3Hyl7YrOtBcnh1geON2kSO,spotify:track:3Hyl7YrOtBcnh1geON2kSO,https://api.spotify.com/v1/tracks/3Hyl7YrOtBcnh1geON2kSO,https://api.spotify.com/v1/audio-analysis/3Hyl7YrOtBcnh1geON2kSO,217085,4,4muJrGMndyYWqZtfk8OWy4,627683.0,['k-pop'],57.0
"ONE SHOT, TWO SHOT",1OWxlgwPtWuEvGkH8uS1Tj,BoA,BoA,Kpop girl group songs that were a cultural reset,0.804,0.679,7,-5.82,0,0.067,0.24,0.0,0.12,0.483,119.948,audio_features,1OWxlgwPtWuEvGkH8uS1Tj,spotify:track:1OWxlgwPtWuEvGkH8uS1Tj,https://api.spotify.com/v1/tracks/1OWxlgwPtWuEvGkH8uS1Tj,https://api.spotify.com/v1/audio-analysis/1OWxlgwPtWuEvGkH8uS1Tj,210880,4,4muJrGMndyYWqZtfk8OWy4,627683.0,['k-pop'],57.0
Woman,14rpBBTV0qi60Ex4jonuNi,BoA,BoA,Kpop girl group songs that were a cultural reset,0.82,0.575,5,-4.385,0,0.0832,0.0725,0.0,0.0569,0.788,107.024,audio_features,14rpBBTV0qi60Ex4jonuNi,spotify:track:14rpBBTV0qi60Ex4jonuNi,https://api.spotify.com/v1/tracks/14rpBBTV0qi60Ex4jonuNi,https://api.spotify.com/v1/audio-analysis/14rpBBTV0qi60Ex4jonuNi,170368,4,4muJrGMndyYWqZtfk8OWy4,627683.0,['k-pop'],57.0
Make my story,3c39MOrdL5EOaDqWbC1Hfu,Lenny code fiction,Lenny code fiction,lit anime music,0.641,0.645,0,-6.54,1,0.0366,0.136,0.000145,0.145,0.546,90.027,audio_features,3Hyl7YrOtBcnh1geON2kSO,spotify:track:3Hyl7YrOtBcnh1geON2kSO,https://api.spotify.com/v1/tracks/3Hyl7YrOtBcnh1geON2kSO,https://api.spotify.com/v1/audio-analysis/3Hyl7YrOtBcnh1geON2kSO,217085,4,6nvlfxR3ZRCNzw39ZTcGSR,23409.0,['j-poprock'],47.0
Make my story,3c39MOrdL5EOaDqWbC1Hfu,Lenny code fiction,Lenny code fiction,Shounen Anime Vibes (Anime Opening & Ending),0.67,0.874,2,-3.938,1,0.0442,0.00366,0.000747,0.117,0.699,127.975,audio_features,4Xhz9DZ4e1Qe7R9Ba78z9b,spotify:track:4Xhz9DZ4e1Qe7R9Ba78z9b,https://api.spotify.com/v1/tracks/4Xhz9DZ4e1Qe7R9Ba78z9b,https://api.spotify.com/v1/audio-analysis/4Xhz9DZ4e1Qe7R9Ba78z9b,235628,4,6nvlfxR3ZRCNzw39ZTcGSR,23409.0,['j-poprock'],47.0
そばかす,6YtmVjtDWDbac5tcto0BAn,JUDY AND MARY,JUDY AND MARY,Shounen Anime Vibes (Anime Opening & Ending),0.641,0.645,0,-6.54,1,0.0366,0.136,0.000145,0.145,0.546,90.027,audio_features,3Hyl7YrOtBcnh1geON2kSO,spotify:track:3Hyl7YrOtBcnh1geON2kSO,https://api.spotify.com/v1/tracks/3Hyl7YrOtBcnh1geON2kSO,https://api.spotify.com/v1/audio-analysis/3Hyl7YrOtBcnh1geON2kSO,217085,4,7unNuvk3OEqGmegHTaxRA9,494434.0,"['anime', 'classic j-pop', 'j-pop', 'j-poprock', 'j-rock']",52.0
GOOD NIGHT,4aDLGyls7Qzv2xMISvDZV4,Dreamcatcher,Dreamcatcher,KPOP,0.687,0.857,9,-2.084,1,0.0753,0.188,0.0,0.306,0.906,124.999,audio_features,65w0pdINTiQjWBaE4Rws9Y,spotify:track:65w0pdINTiQjWBaE4Rws9Y,https://api.spotify.com/v1/tracks/65w0pdINTiQjWBaE4Rws9Y,https://api.spotify.com/v1/audio-analysis/65w0pdINTiQjWBaE4Rws9Y,217966,4,5V1qsQHdXNm4ZEZHWvFnqQ,794927.0,"['k-pop', 'k-pop girl group']",67.0
PIRI,6vHyPhg8fgclBiY8QN68wp,Dreamcatcher,Dreamcatcher,KPOP,0.567,0.973,4,-2.492,0,0.101,0.0202,1.63e-05,0.295,0.701,140.058,audio_features,4ZtxMLkrwisNoHKVKmO4gA,spotify:track:4ZtxMLkrwisNoHKVKmO4gA,https://api.spotify.com/v1/tracks/4ZtxMLkrwisNoHKVKmO4gA,https://api.spotify.com/v1/audio-analysis/4ZtxMLkrwisNoHKVKmO4gA,193107,4,5V1qsQHdXNm4ZEZHWvFnqQ,794927.0,"['k-pop', 'k-pop girl group']",67.0
Scream,3vPHCKu5UhbGLe9rs8dBGr,Dreamcatcher,Dreamcatcher,KPOP,0.718,0.953,1,-1.831,1,0.149,0.0348,0.0,0.121,0.377,120.97,audio_features,5DdwHgxiNl4ZjR44HyEouO,spotify:track:5DdwHgxiNl4ZjR44HyEouO,https://api.spotify.com/v1/tracks/5DdwHgxiNl4ZjR44HyEouO,https://api.spotify.com/v1/audio-analysis/5DdwHgxiNl4ZjR44HyEouO,210521,4,5V1qsQHdXNm4ZEZHWvFnqQ,794927.0,"['k-pop', 'k-pop girl group']",67.0
Whistle,1L0Cy0zcLydO5AdBjkyK1S,Dreamcatcher,Dreamcatcher,KPOP,0.653,0.881,11,-4.71,1,0.0319,0.00873,0.0,0.0699,0.55,102.046,audio_features,2r5xY48FMJ35oD3lKXl9eB,spotify:track:2r5xY48FMJ35oD3lKXl9eB,https://api.spotify.com/v1/tracks/2r5xY48FMJ35oD3lKXl9eB,https://api.spotify.com/v1/audio-analysis/2r5xY48FMJ35oD3lKXl9eB,207256,4,5V1qsQHdXNm4ZEZHWvFnqQ,794927.0,"['k-pop', 'k-pop girl group']",67.0
Odd Eye,28Jwll1H52Hr4JzQ6vMoul,Dreamcatcher,Dreamcatcher,KPOP,0.606,0.872,7,-2.114,0,0.0519,0.262,0.0,0.125,0.226,129.965,audio_features,2MYfUH4Zo7gphaxmMVDrie,spotify:track:2MYfUH4Zo7gphaxmMVDrie,https://api.spotify.com/v1/tracks/2MYfUH4Zo7gphaxmMVDrie,https://api.spotify.com/v1/audio-analysis/2MYfUH4Zo7gphaxmMVDrie,232333,4,5V1qsQHdXNm4ZEZHWvFnqQ,794927.0,"['k-pop', 'k-pop girl group']",67.0
BEcause,3L74uwShK0JqEUZ5Y2JoDW,Dreamcatcher,Dreamcatcher,KPOP,0.502,0.863,4,-1.273,0,0.272,0.0342,0.0,0.538,0.527,97.911,audio_features,2WkPfNd237yc0l5KewCDpp,spotify:track:2WkPfNd237yc0l5KewCDpp,https://api.spotify.com/v1/tracks/2WkPfNd237yc0l5KewCDpp,https://api.spotify.com/v1/audio-analysis/2WkPfNd237yc0l5KewCDpp,271326,4,5V1qsQHdXNm4ZEZHWvFnqQ,794927.0,"['k-pop', 'k-pop girl group']",67.0
BOCA,37Ctz6MOHM2thzNIOMo7Z0,Dreamcatcher,Dreamcatcher,KPOP,0.722,0.947,0,-1.378,1,0.0941,0.135,0.0,0.348,0.797,126.989,audio_features,2VfxCtWtDJGNKetJvGTWZT,spotify:track:2VfxCtWtDJGNKetJvGTWZT,https://api.spotify.com/v1/tracks/2VfxCtWtDJGNKetJvGTWZT,https://api.spotify.com/v1/audio-analysis/2VfxCtWtDJGNKetJvGTWZT,195056,4,5V1qsQHdXNm4ZEZHWvFnqQ,794927.0,"['k-pop', 'k-pop girl group']",67.0
GOOD NIGHT,4aDLGyls7Qzv2xMISvDZV4,Dreamcatcher,Dreamcatcher,Kpop girl group songs that were a cultural reset,0.456,0.957,5,-1.093,0,0.402,0.112,0.0,0.101,0.535,196.067,audio_features,4aDLGyls7Qzv2xMISvDZV4,spotify:track:4aDLGyls7Qzv2xMISvDZV4,https://api.spotify.com/v1/tracks/4aDLGyls7Qzv2xMISvDZV4,https://api.spotify.com/v1/audio-analysis/4aDLGyls7Qzv2xMISvDZV4,174744,4,5V1qsQHdXNm4ZEZHWvFnqQ,794927.0,"['k-pop', 'k-pop girl group']",67.0
YOU AND I,1sS61BTtpJxiw8VARNrD7n,Dreamcatcher,Dreamcatcher,Kpop girl group songs that were a cultural reset,0.637,0.827,11,-2.669,0,0.0718,0.0794,0.0,0.237,0.518,96.997,audio_features,1sS61BTtpJxiw8VARNrD7n,spotify:track:1sS61BTtpJxiw8VARNrD7n,https://api.spotify.com/v1/tracks/1sS61BTtpJxiw8VARNrD7n,https://api.spotify.com/v1/audio-analysis/1sS61BTtpJxiw8VARNrD7n,195016,4,5V1qsQHdXNm4ZEZHWvFnqQ,794927.0,"['k-pop', 'k-pop girl group']",67.0
Deja Vu,7uvW1F97LfVbOF6bzHs3nO,Dreamcatcher,Dreamcatcher,Kpop girl group songs that were a cultural reset,0.613,0.667,5,-5.363,0,0.0394,0.0627,0.0,0.169,0.486,89.946,audio_features,7uvW1F97LfVbOF6bzHs3nO,spotify:track:7uvW1F97LfVbOF6bzHs3nO,https://api.spotify.com/v1/tracks/7uvW1F97LfVbOF6bzHs3nO,https://api.spotify.com/v1/audio-analysis/7uvW1F97LfVbOF6bzHs3nO,224760,4,5V1qsQHdXNm4ZEZHWvFnqQ,794927.0,"['k-pop', 'k-pop girl group']",67.0
BOCA,37Ctz6MOHM2thzNIOMo7Z0,Dreamcatcher,Dreamcatcher,Kpop girl group songs that were a cultural reset,0.683,0.947,8,-1.717,0,0.064,0.00632,7.34e-05,0.123,0.67,100.024,audio_features,37Ctz6MOHM2thzNIOMo7Z0,spotify:track:37Ctz6MOHM2thzNIOMo7Z0,https://api.spotify.com/v1/tracks/37Ctz6MOHM2thzNIOMo7Z0,https://api.spotify.com/v1/audio-analysis/37Ctz6MOHM2thzNIOMo7Z0,189547,4,5V1qsQHdXNm4ZEZHWvFnqQ,794927.0,"['k-pop', 'k-pop girl group']",67.0
"TONIGHT,TONIGHT,TONIGHT",0bdZcw9jJoM25ZtfI4SBeN,BEAT CRUSADERS,BEAT CRUSADERS,Shounen Anime Vibes (Anime Opening & Ending),0.687,0.857,9,-2.084,1,0.0753,0.188,0.0,0.306,0.906,124.999,audio_features,65w0pdINTiQjWBaE4Rws9Y,spotify:track:65w0pdINTiQjWBaE4Rws9Y,https://api.spotify.com/v1/tracks/65w0pdINTiQjWBaE4Rws9Y,https://api.spotify.com/v1/audio-analysis/65w0pdINTiQjWBaE4Rws9Y,217966,4,30W3lzQdQnTAtkvJ9Rx21l,79618.0,"['j-poprock', 'j-rock']",42.0
HIT IN THE USA,0QaH9xJqrtNdUTS8CHVTiT,BEAT CRUSADERS,BEAT CRUSADERS,Shounen Anime Vibes (Anime Opening & Ending),0.722,0.947,0,-1.378,1,0.0941,0.135,0.0,0.348,0.797,126.989,audio_features,2VfxCtWtDJGNKetJvGTWZT,spotify:track:2VfxCtWtDJGNKetJvGTWZT,https://api.spotify.com/v1/tracks/2VfxCtWtDJGNKetJvGTWZT,https://api.spotify.com/v1/audio-analysis/2VfxCtWtDJGNKetJvGTWZT,195056,4,30W3lzQdQnTAtkvJ9Rx21l,79618.0,"['j-poprock', 'j-rock']",42.0
Vista,5DdwHgxiNl4ZjR44HyEouO,FIESTAR,FIESTAR,Kpop girl group songs that were a cultural reset,0.718,0.953,1,-1.831,1,0.149,0.0348,0.0,0.121,0.377,120.97,audio_features,5DdwHgxiNl4ZjR44HyEouO,spotify:track:5DdwHgxiNl4ZjR44HyEouO,https://api.spotify.com/v1/tracks/5DdwHgxiNl4ZjR44HyEouO,https://api.spotify.com/v1/audio-analysis/5DdwHgxiNl4ZjR44HyEouO,210521,4,3IVjXrnR0npv1LY24kQSzd,118815.0,"['k-pop', 'k-pop girl group']",34.0
You’re Pitiful,6ssSzCx8vxqkYenaxJuObQ,FIESTAR,FIESTAR,Kpop girl group songs that were a cultural reset,0.786,0.851,4,-2.95,0,0.0457,0.324,0.0,0.0904,0.67,120.037,audio_features,6ssSzCx8vxqkYenaxJuObQ,spotify:track:6ssSzCx8vxqkYenaxJuObQ,https://api.spotify.com/v1/tracks/6ssSzCx8vxqkYenaxJuObQ,https://api.spotify.com/v1/audio-analysis/6ssSzCx8vxqkYenaxJuObQ,230123,4,3IVjXrnR0npv1LY24kQSzd,118815.0,"['k-pop', 'k-pop girl group']",34.0
Deep In Abyss - Anime Intro Version,01HcvUGKvU9Czl4z3A4sQI,Miyu Tomita,Miyu Tomita,lit anime music,0.718,0.953,1,-1.831,1,0.149,0.0348,0.0,0.121,0.377,120.97,audio_features,5DdwHgxiNl4ZjR44HyEouO,spotify:track:5DdwHgxiNl4ZjR44HyEouO,https://api.spotify.com/v1/tracks/5DdwHgxiNl4ZjR44HyEouO,https://api.spotify.com/v1/audio-analysis/5DdwHgxiNl4ZjR44HyEouO,210521,4,2JRUl7oyLaqnEfCpGq5eh1,1962.0,['anime'],34.0
A Cruel Angel's Thesis (Director's Edit Version),3x4378ztiLvFmm2nuzEI0C,Yoko Takahashi,Yoko Takahashi,lit anime music,0.653,0.881,11,-4.71,1,0.0319,0.00873,0.0,0.0699,0.55,102.046,audio_features,2r5xY48FMJ35oD3lKXl9eB,spotify:track:2r5xY48FMJ35oD3lKXl9eB,https://api.spotify.com/v1/tracks/2r5xY48FMJ35oD3lKXl9eB,https://api.spotify.com/v1/audio-analysis/2r5xY48FMJ35oD3lKXl9eB,207256,4,2RSmBT9gH02j53dMSw982t,46063.0,"['anime', 'anime score']",58.0
残酷な天使のテーゼ (新世紀エヴァンゲリオン) - LIVE,7xq5ya7Sa95JvjZLmjXGpW,Yoko Takahashi,Yoko Takahashi,Shounen Anime Vibes (Anime Opening & Ending),0.695,0.87,6,-2.66,1,0.0359,0.2,0.0,0.0512,0.697,114.022,audio_features,2rFRa1eJ8RqlINbJCZwdtt,spotify:track:2rFRa1eJ8RqlINbJCZwdtt,https://api.spotify.com/v1/tracks/2rFRa1eJ8RqlINbJCZwdtt,https://api.spotify.com/v1/audio-analysis/2rFRa1eJ8RqlINbJCZwdtt,203482,4,2RSmBT9gH02j53dMSw982t,46063.0,"['anime', 'anime score']",58.0
Bloom,3lcdPSfDGg11Qyimx2ONYH,Gain,Gain,Kpop girl group songs that were a cultural reset,0.8,0.947,1,-1.97,1,0.1,0.0735,0.0,0.327,0.76,123.975,audio_features,3lcdPSfDGg11Qyimx2ONYH,spotify:track:3lcdPSfDGg11Qyimx2ONYH,https://api.spotify.com/v1/tracks/3lcdPSfDGg11Qyimx2ONYH,https://api.spotify.com/v1/audio-analysis/3lcdPSfDGg11Qyimx2ONYH,227683,4,4R60A85t9mTZzCqJlVswuo,77808.0,['k-pop'],37.0
Paradise Lost,1PVluFXbdOTv29475JS2Mj,Gain,Gain,Kpop girl group songs that were a cultural reset,0.563,0.775,5,-3.341,0,0.0511,0.158,7.16e-05,0.282,0.434,141.876,audio_features,1PVluFXbdOTv29475JS2Mj,spotify:track:1PVluFXbdOTv29475JS2Mj,https://api.spotify.com/v1/tracks/1PVluFXbdOTv29475JS2Mj,https://api.spotify.com/v1/audio-analysis/1PVluFXbdOTv29475JS2Mj,210613,4,4R60A85t9mTZzCqJlVswuo,77808.0,['k-pop'],37.0
LET IT OUT(album version),2IwuDSHwvHbLvYQzbQuFg9,Miho Fukuhara,Miho Fukuhara,Shounen Anime Vibes (Anime Opening & Ending),0.8,0.947,1,-1.97,1,0.1,0.0735,0.0,0.327,0.76,123.975,audio_features,3lcdPSfDGg11Qyimx2ONYH,spotify:track:3lcdPSfDGg11Qyimx2ONYH,https://api.spotify.com/v1/tracks/3lcdPSfDGg11Qyimx2ONYH,https://api.spotify.com/v1/audio-analysis/3lcdPSfDGg11Qyimx2ONYH,227683,4,7CM9T52YxOcACiOK2sqHqe,40479.0,"['japanese r&b', 'japanese soul']",38.0
I will show you,2MYfUH4Zo7gphaxmMVDrie,AILEE,AILEE,Kpop girl group songs that were a cultural reset,0.606,0.872,7,-2.114,0,0.0519,0.262,0.0,0.125,0.226,129.965,audio_features,2MYfUH4Zo7gphaxmMVDrie,spotify:track:2MYfUH4Zo7gphaxmMVDrie,https://api.spotify.com/v1/tracks/2MYfUH4Zo7gphaxmMVDrie,https://api.spotify.com/v1/audio-analysis/2MYfUH4Zo7gphaxmMVDrie,232333,4,3uGFTJ7JMllvhgGpumieHF,898342.0,"['k-pop', 'korean pop']",61.0
超絶☆ダイナミック!,7cAexYA1vH6srKeIuKySud,Kazuya Yoshii,Kazuya Yoshii,lit anime music,0.606,0.872,7,-2.114,0,0.0519,0.262,0.0,0.125,0.226,129.965,audio_features,2MYfUH4Zo7gphaxmMVDrie,spotify:track:2MYfUH4Zo7gphaxmMVDrie,https://api.spotify.com/v1/tracks/2MYfUH4Zo7gphaxmMVDrie,https://api.spotify.com/v1/audio-analysis/2MYfUH4Zo7gphaxmMVDrie,232333,4,4tgnOBWTNWUtp3uhUiLCkj,17994.0,['j-rock'],42.0
深い森,5JbIiEY2Ttextq0Eoiw7qn,Do As Infinity,Do As Infinity,Shounen Anime Vibes (Anime Opening & Ending),0.606,0.872,7,-2.114,0,0.0519,0.262,0.0,0.125,0.226,129.965,audio_features,2MYfUH4Zo7gphaxmMVDrie,spotify:track:2MYfUH4Zo7gphaxmMVDrie,https://api.spotify.com/v1/tracks/2MYfUH4Zo7gphaxmMVDrie,https://api.spotify.com/v1/audio-analysis/2MYfUH4Zo7gphaxmMVDrie,232333,4,0gakJs5JAKmJZ4KnAHMh9i,181118.0,"['anime', 'j-pop', 'j-poprock']",47.0
Jojo's Bizarre Adventure: Pillar Men: Awaken,42kzrG8z5J2n9gQVb112Ga,Geek Music,Geek Music,lit anime music,0.502,0.863,4,-1.273,0,0.272,0.0342,0.0,0.538,0.527,97.911,audio_features,2WkPfNd237yc0l5KewCDpp,spotify:track:2WkPfNd237yc0l5KewCDpp,https://api.spotify.com/v1/tracks/2WkPfNd237yc0l5KewCDpp,https://api.spotify.com/v1/audio-analysis/2WkPfNd237yc0l5KewCDpp,271326,4,4TkCMPznXOjlsYLfzIU1rw,65440.0,[],62.0
Wild,3hgOyrjBko4gPQRCZjedDU,9MUSES,9MUSES,Kpop girl group songs that were a cultural reset,0.698,0.94,3,-2.551,0,0.086,0.0253,0.0,0.25,0.839,132.933,audio_features,3hgOyrjBko4gPQRCZjedDU,spotify:track:3hgOyrjBko4gPQRCZjedDU,https://api.spotify.com/v1/tracks/3hgOyrjBko4gPQRCZjedDU,https://api.spotify.com/v1/audio-analysis/3hgOyrjBko4gPQRCZjedDU,184660,4,55tJwpPIz9BMrSLM45iEXX,176112.0,"['k-pop', 'k-pop girl group']",43.0
드라마 DRAMA,7gHx1QGVqAQtF089gebvrY,9MUSES,9MUSES,Kpop girl group songs that were a cultural reset,0.733,0.929,7,-1.796,1,0.0794,0.131,0.0,0.294,0.939,110.003,audio_features,7gHx1QGVqAQtF089gebvrY,spotify:track:7gHx1QGVqAQtF089gebvrY,https://api.spotify.com/v1/tracks/7gHx1QGVqAQtF089gebvrY,https://api.spotify.com/v1/audio-analysis/7gHx1QGVqAQtF089gebvrY,180572,4,55tJwpPIz9BMrSLM45iEXX,176112.0,"['k-pop', 'k-pop girl group']",43.0
